650	~108033~ 忠 「唔……/“问飞行员”这条路/现在也走不通了/……/~108067~真伤脑筋~10804F~……」{s06}~108218~艾莉娜 「忠 当时的事你什么都/没听说过 对吧？」{s06}~10804C~ 忠 「~1310~嗯{s15} 完全没有」{s06}~108247~艾莉娜 「那 ~108225~要不要稍微/查一下当时的情况？/~108202~8年前 ~10824C~忠的父亲当时/处于什么样的状况？/~108227~查一查这些/说不定能抓到点线索……{s06}/这样一来 ~1310~梓的记忆/{s15}也许也会恢复……」{s06}~108003~ 忠 「说得也是……/~108031~啊！ 对了/~10804B~那台合金月神的/“创造主”也得找出来才行」{s06}~108226~艾莉娜 「啊 是啊 找到那个的话/说不定也能弄明白那条讯息的意思/呢……」
651	梓 「哥哥 ~10826A~艾莉娜——！」
652	艾莉娜 「啊 梓……」{s06}~10C116~梓 「你们在聊什么呀？」{s06}~108012~ 忠 「诶？ 啊 ~10806E~在聊政治啦/政治……/~108052~对吧？ 艾莉娜」{s06}~108291~艾莉娜 「嗯 嗯 是啊……~1310~哈哈(冒汗)/…………~10822E~那么/~1310~聊完政治之后{s15}/干点什么好呢？」
653	 忠 「唉——……/喂 梓 你太闹腾/内裤都露出来了哦！」梓 「~1801~~1310~可爱{s15}吗？」 忠 「嗯 嗯 还行……」{s06}~1082B9~艾莉娜 「啊——讨厌——~1310~真是的！/{s15}对我这种成熟的/身材/就没兴趣是吧？/~10823D~这个妹控 ~1082CD~哥哥大人！？」 忠 「喂 别闹了啦(冒汗)」
654	~1082CE~艾莉娜 「你好像无论如何都/很在意梓的内裤呢」 忠 「才不是那么回事/呢……」
655	 忠 「喂——梓/老露内裤的话/会被可怕的叔叔拐走的哦！！」梓 「~1800~~1310~没关系~1801~~1310~啦——{s15}」
656	 忠 「……被人看到内裤 还能这么没事人一样啊……」{s06}~108208~艾莉娜 「~1310~呵呵{s15} 忠倒是/好像很不淡定呢……」 忠 「一般都这样吧？」{s06}艾莉娜 「~1310~真是的 忠你呀 就是/太疼梓了 太疼她了/{s15}才讨厌被别人看到梓的内裤/对吧」{s06} 忠 「才没那回事/呢……」~108202~艾莉娜 「~1310~没关系啦 就算你不藏着/{s15}我可是什么都看得/一清二楚哦」
657	~108202~艾莉娜 「别太在意啦/过一阵子 她自己/就不会露了」
658	 忠 「那个——…………」 (爱心) 「啊~1801~ 还没回来……」 忠 「那 我再来……………」{s06}
659	 忠 「还没回来啊………」{s06}~108247~艾莉娜 「那~108205~ 战争的事/就查查吧/战争的事」
660	 忠 「好像……还没回来呢」 (爱心) 「是~0710~啊………~0710~…~1801~不好意思」{s06}~10824D~艾莉娜 「~1310~没事没事{s15} 那/我们再过一会儿 再来」{s06}
661	 忠 「还是没回来呢…………」{s06}~108214~艾莉娜 「嗯」
662	~0710~艾莉娜 「什么呀！ 忠你 ~1801~满脑子~1310~尽想些{s15}/下流的事呢」{s06}~10C10D~梓 「啊——哥哥好~1310~色！{s15}」 忠 「我说你们啊~10C103~……/你俩到底 想~170002~干嘛 ~121002~啊(冒汗)~0710~」
663	~0710~艾莉娜 「我说你 ~1801~别老盯着奇怪的地方/看啦！」~0710~
664	 忠 「在这里 ~0710~能查到多少呢/战争的事……」艾莉娜 「是~1310~啊……{s15}要是能查到忠父亲的/周边的事就~1310~好了{s15}呢……」 忠 「嗯」~0710~
665	~0710~艾莉娜 「他们会不会好好帮我们~1310~查{s15}呢………」 忠 「唔………~0710~」
666	 忠 「是关于这个磁盘的……」 ★ 「哈……这方面的事 我/不太清楚……」{s06}
667	~170109~ ★ 「……这里的负责人的话/也许会知道…………」
668	 忠 「~170009~那个……刚才那位负责人/我想再见一次…………」 ★ 「~1801~非常~1310~抱歉……/~1800~吉夫刚才突然请了假……现在没在这边上班」 忠 「啊 这样啊……」
669	 ★ 「~1801~那个 他正在休假……」
670	 (爱心) 「~1800~诶？ 战争是指8年前那场吗？/~1310~我对那方面不太{s15}了解呢——………」
671	 忠 「什么都行的……」 (爱心) 「~1801~我真的不太了解啦……」
672	 忠 「现在~170009~ 外出的那个人/对合金月神和兵器 挺/了解的吗？」{s06} (爱心) 「~1310~大概吧……{s15}至少 应该比我这种人/懂得多……毕竟是男人嘛……」
673	 忠 「那个~170009~ 现在去帮忙叫的/那个男的 多大了？」 (爱心) 「17岁……」{s06}~108267~艾莉娜 「哎呀 和我们/~108227~不是同岁嘛……」 忠 「是啊」{s06}~10C10D~梓 「梓是12岁哦」
674	 忠 「能帮我看看这个磁盘吗？」 (爱心) 「这个……/是飞行记录仪之类的吧……/军用的……」{s06}
675	~170009~ 忠 「这磁盘里记录的内容/你知道哪里能播放吗？」 (爱心) 「唔~1310~……这种事 {s15}等那个懂行的人/回来 你再问问看？」
676	 (爱心) 「看多少遍我也不明白啦」
677	 忠 「那 我等会儿再来」 (爱心) 「~1800~啊 谢谢……」
678	~10803D~ 忠 「去停泊区吧」{s06}~10C140~梓 「好——」
679	~108060~ 忠 「去资料室吧」{s06}~108202~艾莉娜 「好呀」
680	~170005~ 忠 「好美的人啊…………/~121005~刚才那位叫小夜子的也很漂亮/不过感觉完全不一样呢……」{s06}~1082C9~艾莉娜 「喂！ ~1405~给我打起精神来/精神点！！」
681	~170005~ 忠 「……金发真好啊…………」{s06}~1082CE~艾莉娜 「反正我又不是金发啦！！」
682	~170005~ 忠 「好漂亮啊…………嗬(爱心)」{s06}~1082D5~~121005~艾莉娜 「…………唉——……/真没救了…………」
683	~170005~ 忠 「其实 8年前那场战争的事/~170405~我想打听一下……」希尔琪奴 「~1310~8年前的…………」 忠 「在空间站也没能问到太/~170305~详细的情况……」{s06}~10824B~艾莉娜 「……政治层面的/大致情况/~10825E~我们倒是了解到了 但再往下的细节 他们说没有留下记录……」{s06}~170405~希尔琪奴 「……我恐怕也无法向~10825B~你们透露/更多了………」~170305~艾莉娜 「？」
684	~170305~ 忠 「那个 再小的事/也没关系……」~170405~~121005~希尔琪奴 「……恐怕 你们{s15}在空间站查到的内容 就是能公开的/全部了 ~1310~我想」{s06}~108258~艾莉娜 「！？…………/“能公开的全部”是什么意思？」~170505~希尔琪奴 「……那是………」~10825B~
685	~170305~ 忠 「那种细节内容的记录/通常都不会保留下来吗？」~121005~希尔琪奴 「…………/现在我什么都不能说……」
686	~170305~ 忠 「…………是不是有什么/~170505~不方便公开的事？」希尔琪奴 「……………」
687	~170505~希尔琪奴 「……………」
688	~170005~ 忠 「那个 突然问一句/希尔琪奴小姐 ~121005~您多大了？」{s06}~108220~艾莉娜 「喂！ 太没礼貌了 忠！！」{s06}~10C105~梓 「梓 ~1405~12岁哦」
689	~170005~~121005~~108220~艾莉娜 「忠！！ 我要生气了哦！」 忠 「好——」
690	~1082C3~~170005~~121005~艾莉娜 「啊——真烦人」
691	~170005~ 忠 「那个……您休息日一般/怎么过呢？」{s06}~108237~~121005~艾莉娜 「喂！(冒汗)/还以为你要说什么呢………」~108247~希尔琪奴 「因为很忙 我不太{s15}/能休假」~1082BA~ 忠 「诶 是这样啊……」
692	~170005~ 忠 「三围……~121005~/要是问这个 肯定要生气吧……」{s06}~108243~艾莉娜 「生气 当然生气……/~1310~就算希尔琪奴小姐 ~1405~不生气 我也会替她生气的{s15}！」
693	~170005~ 忠 「您……结婚了吗？」{s06}~1082B9~艾莉娜 「真是的！/~121005~~1310~真是{s15}太没礼貌了/忠你！」希尔琪奴 「还~108247~没结婚/{s15}因为没遇到合适的人」
694	 忠 「那个 能帮我看看这个磁盘吗？」希尔琪奴 「……是军用的尺寸呢…………」{s06}
695	~170005~ 忠 「如果想查这磁盘里的内容/该去哪里好呢……」希尔琪奴 「~1310~这个嘛……果然 给专家{s15}看的话 应该就能帮你播放出来……」
696	 忠 「那个……希尔琪奴小姐她……」
697	小夜子 「主任现在正在开会……/如果您有什么事/我可以帮您转达？……」 忠 「啊 没什么事 不用了……」{s06}
698	~1082B7~艾莉娜 「啊——忠……/你想见希尔琪奴小姐/只是这样吧~1310~……真是的{s15}！」
699	小夜子 「刚才也说过了……/主任正在开会……」{s06}
700	 忠 「那个 能帮我看看这个磁盘吗……」小夜子 「和市面上卖的 尺寸好像/有点不一样……/这是什么？……」{s06}
701	 忠 「去哪里能帮我播放这个/您知道吗？」小夜子 「这个我就不清楚了……」
702	 忠 「那个—— 你好……」{s06}~108BCC~艾莉娜 「喂喂(冒汗)/忠你在跟谁说话呀……/人偶怎么可能/会说话……{s52} ★ 「~0710~~170101~~108B7D~欢迎光临！」{s06}~108BA4~ 忠 「……这不说话了嘛……」~170001~~108BE1~艾莉娜 「……(冒汗) 吓我一跳……/~108BDB~真是的 讨厌/这个人偶居然(冒汗)」
703	 忠 「喂 喂……」~170101~ ★ 「~0710~欢迎光临」 忠 「这个挺有意思的嘛」{s06}~108BD3~艾莉娜 「别玩了(冒汗) 真是的 ~170001~~108B91~忠你就/爱这种东西」 ★ 「~0710~欢迎光临」~108BCC~艾莉娜 「知道了啦！！」
704	 ★ 「~0710~欢迎光临」
705	 忠 「~1310~……维瓦切啊……」~0711~艾莉娜 「~170101~“V-MH”里的“V”/~1400~原来是那个人名字的首字母呀……/~1310~不过话说回来 搞不懂的事/~0710~也~180D~太多了吧？」{s06}梓 「梓也完全 ~170B00~~171702~不明白嘛……」~170100~ 忠 「不过啊~1310~……~170402~~0711~你看 就算一点一点的 各种事情/~170D02~也在渐渐弄明白了嘛……」{s06}~0710~艾莉娜 「可是……总觉得 ~1400~哪里不对劲……/~0710~因~180D~为……没留下记录的/8年前那场战争啦{s06}/~1804~啊 还有驾驶舱里那张磁盘/~170200~特意藏在不显眼的地方 ~121000~之类的……/~180E~让人在意的事不是很多吗？」{s06}~1400~ 忠 「是啊……/~1310~~170D02~总之 只要找到“维瓦切”那个人/肯定什么都 {s15}能弄明白……/~1310~对吧 梓？」{s06}~0711~梓 「~170101~嗯(爱心) 虽然搞不太懂/~1400~梓也这么觉得」~0710~艾莉娜 「~121000~是啊……」
706	~170200~~121000~艾莉娜 「呐 ~0710~忠~170102~……/~1400~那条讯息 果然/是忠的父亲留下的吧……？」~170000~~121000~ 忠 「就现在这个阶段来看 这种可能性挺大的/~0710~果然……」{s06}艾莉娜 「……忠的父亲……/他到底想~1400~说什么呢……」~170800~ 忠 「我哪知道啊……父亲/当时在想什么 这种事……」{s06}~0710~~0503~~170B02~艾莉娜 「梓 ~170200~会不会想起来呢……」 忠 「要不问问她看？~170402~……」艾莉娜 「诶？ 可以吗……」{s06} 忠 「~1310~梓？/~0711~关于父亲 你还记得什么吗？{s15}」梓 「~1801~~1310~呜——梓完全想不起来{s15}嘛……」~121000~~170B02~ 忠 「……这样啊……」{s06}~0711~梓 「不过呢 看着星星 ~1400~的时候啊/总觉得那上面 ~121202~好像有爸爸在/~170800~这种感觉……」~0710~艾莉娜 「~121002~…………」{s06}~121000~ 忠 「果然……还是别硬逼她想起来/比较好吧~0710~…~170B02~~121202~…」~1400~艾莉娜 「是啊……」
707	~170200~艾莉娜 「找人这事 还真是/~0710~~0711~挺~170A02~~170101~费劲的呢……」~121000~ 忠 「是啊……」~0710~艾莉娜 「~121002~啊——……~0710~肩~170B02~膀都酸了……」{s06}~1400~~170001~梓 「因为胸 ~170500~很大吗？」艾莉娜 「~1310~没错 ~1804~胸口……~1816~喂(冒汗)/~170B00~~170101~你让我说什么呀……/你们看看 ~1813~就是因为忠老/想些色色的事/梓才被带坏了啦！」~170300~ 忠 「(冒汗) ~1310~才不是我的错呢！」{s06}~171202~艾莉娜 「绝对是忠的错」~170001~梓 「梓也 ~1400~~170402~会长~171702~大的嘛(音符)」~170500~~121000~艾莉娜 「…………」
708	~170200~艾莉娜 「一直都找不到呢 ~1310~~0711~维~170101~瓦切先生的/~170800~~0711~线索……」~1402~~121000~ 忠 「真伤脑筋……」~121002~艾莉娜 「真是的……~0710~要~180B~不要找个地方/喝杯茶？」~1400~ 忠 「……唔~0710~……」
709	 忠 「~170009~那个 那位男的 大概什么时候/回来？」 (爱心) 「~1310~嗯 这个嘛——{s15}/阿爱也跟着去了/我看还得挺久呢……」
710	~170009~~108247~ 忠 「那个 你和那位男的/在交往吗？」 (爱心) 「~1801~哎呀 ~108266~有没有在交往什么的/就算你问我~1310~……讨厌啦(爱心)」
711	~170009~ 忠 「合金月神的设计者里/有个叫“维瓦切”的人 你知道吗？」 (爱心) 「维瓦切……~1311~吗……~1310~唔……/~1801~我不太清楚呢……」
712	~170009~ 忠 「真的没听说过吗？/那个叫“维瓦切”的人……」 (爱心) 「~1310~唔……/~1801~果然好像没听说过……」
713	 (爱心) 「~1800~我一点头绪 ~1310~都没有……」
714	 忠 「希尔琪奴——！ 希尔琪奴——！？」{s06}~10824B~艾莉娜 「希尔琪奴小姐 ~108201~也不在啦/肯定吧……」
715	 忠 「希尔琪奴——！」{s06}~108218~艾莉娜 「行了 你就放弃吧」
716	~1082CE~艾莉娜 「烦人 烦人 真烦人」
717	~108290~ 忠 「艾莉娜——！！」艾莉娜 「(冒汗)……别闹了啦！！」
718	~1082BA~ 忠 「艾莉……(冒汗)」艾莉娜 「忠！！」
719	 忠 「好 去中央看看~0710~~170001~吧」
720	 忠 「去中央看看吧」{s06}~10823E~艾莉娜 「诶——……~0710~~170101~~10823F~就算去了/也还是一个人都没有/肯定……」 忠 「说不定回来了呢？」~10825E~艾莉娜 「唔 那/~108205~~170201~就去看看吧……」
721	 忠 「再去一次中央看看吧」{s06}~10823E~~0710~~170101~艾莉娜 「不要 ~108216~反正/一个人都没有/别去了嘛」{s06}~0710~
722	~10821A~~0710~~170101~艾莉娜 「~1310~我不去哦{s15}」 忠 「知道了」{s06}~0710~
723	~1082C3~~0710~~170101~艾莉娜 「真是的！ 你可真够烦人的」{s06}~0710~
724	~170202~ 忠 「好 进房间吧」{s06}~0710~
725	艾莉娜 「~1804~肯定又是一个人都没有~180E~」{s06}~0710~
726	 忠 「希尔琪奴——希尔琪奴小姐？……/唔……」{s06}~108202~艾莉娜 「真可惜呢 忠？」 忠 「切」
727	 忠 「希尔琪奴——……」{s06}~108202~艾莉娜 「……人都不在/你就死心吧……」
728	 忠 「希尔琪奴——……」{s06}~108219~艾莉娜 「忠你可真是/~1310~够纠缠的呢{s15}……」
729	~1082C3~艾莉娜 「啊——真烦人！」
730	~108269~ 忠 「艾莉娜——！！」~10828C~艾莉娜 「(冒汗) 喂！ ~1082D5~真是的 讨厌」
731	~10823C~ 忠 「艾莉娜——！！」~1082D0~艾莉娜 「叫你别闹了(冒汗)」
732	 忠 「~170009~那个 您的名字/叫什么呢？」 (爱心) 「薰……~1310~我叫薰……」{s15} 忠 「薰小姐……是吗……(爱心)」{s06}~1082BA~艾莉娜 「…………」
733	 忠 「~170009~那个 您的名字……~170109~」 (爱心) 「刚才已经说过了……」 忠 「再说一次……」 (爱心) 「……薰……我叫薰……」
734	 忠 「呃 那个……/今晚 能不能陪我一起吃个饭什么的/~170109~？」 (爱心) 「…………」{s06}~10823E~艾莉娜 「行了 你别闹了 忠……/~10825D~人家不是很为难~10823C~嘛/~10825C~……你说是吧」 (爱心) 「~1311~诶 是啊……」~108229~艾莉娜 「你看看你」~1409~
735	~108242~艾莉娜 「真烦人 够了！/人家不去 我/陪你去还不行吗~170009~」 忠 「……切~1082AC~……」艾莉娜 「怎么 有意见吗！？」 忠 「啊(冒汗) 没有没有/没什么……哈哈……」{s06}~10C10C~梓 「梓也陪你去……~10C13F~戳戳」
736	~1082BA~艾莉娜 「都说了我陪你/去嘛！~170009~」{s06}~10C13F~梓 「你看 好不好？ 戳戳」~10C143~ 忠 「(冒汗) 不是那个意思啦」
737	 忠 「~170102~那个叫“维瓦切”的人/到底在哪儿呢……」艾莉娜 「~1310~是啊……~1801~到目前为止 完全/没有线索呢……」 忠 「唔……」艾莉娜 「~1802~维瓦切啊……」
738	 忠 「~170102~到现在为止 我们一直/光顾着问别人……/不如我们自己也/来想想看吧……」{s06}~121002~艾莉娜 「说得也是……~1800~说不定 被我们忘掉的东西里/会想起点什么/线索呢……」
739	~170202~艾莉娜 「维瓦切啊……/~1310~维瓦切 维瓦切……」
740	艾莉娜 「~1310~……维瓦切啊……」
741	艾莉娜 「…………~1312~！！/等一下呀 忠{s15}」
742	 忠 「~170102~接下来怎么办？」艾莉娜 「~1310~唔……~1802~真伤脑筋……/~1801~果然“找维瓦切”这事/只能继续了吧？」 忠 「这样啊……果然只有这条路了……」
743	 忠 「~170102~……要是梓能 ~170202~想起来就好了……」艾莉娜 「~1310~是啊……~1801~不过那个的可能性/~1310~很小哦……」 忠 「~1402~也是啊……唉——……」梓 「梓才不管——呢」
744	 忠 「~170102~外面那个人偶 果然/是开这家店的人吧……」~170102~艾莉娜 「大概 ~1310~是那样吧？/~1800~你看 那个炸鸡店的招牌/也是那么回事对吧？」 忠 「啊 原来如此 原来如此……」
745	 忠 「~170002~这家店的名字 ~170102~会不会就是那个人偶/大叔的名字啊？」艾莉娜 「~1800~啊 说不定就是呢？ ~1310~就是维维斯嘛{s15}」
746	~121002~艾莉娜 「维维斯……」
747	 忠 「艾莉娜 你其实体重/想减到多少公斤啊？」艾莉娜 「~170E02~讨厌 你别问啦 ~1310~那种事」{s15}{s06}
748	 忠 「艾莉娜 你根本一点都不胖~170F02~嘛」艾莉娜 「真是的 ~1310~讨厌 忠你{s15}/~180E~就老盯着那种地方 ~1310~看对吧」{s15}{s06} 忠 「可是 ~170602~说真的 完全看不出/你哪里胖啊」艾莉娜 「~180E~胖在看不见的地方啦 ~1310~！」{s15}{s06}~10C11B~梓 「~1310~梓知道哦」{s15}艾莉娜 「~1805~诶(冒汗)~180D~」 忠 「哪里哪里？」梓 「那个呀 艾莉娜 ~1310~胸和/屁股很重哦 对吧？{s15}」{s06} 忠 「~170A02~唔 原来如此……」艾莉娜 「~180E~喂 你别一副恍然大悟的样子(冒汗)真是的 ~180D~我真是服了……」{s06}
749	~0710~~170102~艾莉娜 「所以说 把女服务员叫来/问问看吧？」{s06}~0710~
750	~0710~~170102~艾莉娜 「说不定这样 什么线索/都能抓到呢」{s06}~0710~
751	~0710~~170102~艾莉娜 「先问问女服务员/然后再想吧」{s06}~0710~
752	~0710~~170102~艾莉娜 「关于这家店的事/只要问女服务员/肯定就能知道啦」{s06}~0710~
753	~0710~~170102~艾莉娜 「真是的！ 别说那些没用的了/快把女服务员叫来啦！」{s06}~0710~
754	~0710~~170102~艾莉娜 「忠！ 我要生气了哦」{s06}~0710~
755	~0710~~170102~艾莉娜 「女服务员 都不往这边来呢……」{s06}~0710~
756	 忠 「不好意思——！！」~0710~
757	艾莉娜 「喂(冒汗) 你在叫谁呀(冒汗)/~1310~真丢人{s15}……」{s06}~0710~
758	~0710~~170102~艾莉娜 「人不在的时候别乱叫啦！！」{s06}~0710~
759	 走掉了~0710~~170102~……」艾莉娜 「你再大点声叫呀」{s06}~0710~
760	/~0710~~170102~这里 该不会是服务态度/很差吧？」艾莉娜 「只是没听见啦……/你再好好叫呀」{s06}~0710~
761	~170508~ 忠 「这里的餐厅名字……/叫什么来着？」女服务员 「啊 你是说那块招牌吧？/~1806~很多人都把它读成“维维斯”/但其实是/读作“维瓦切” ~1805~哦」艾莉娜 「~121008~果然……」~1408~ 忠 「原来如此……」
762	~170808~女服务员 「是“维瓦切”哦？」
763	~170808~ 忠 「那个 您的名字 ~170508~叫什么呢？」艾莉娜 「唉呀 又开始了……」女服务员 「问我吗？/我叫弥生/~1310~请多关照哦(爱心){s15}」
764	女服务员 「~1808~……我叫弥生啊」
765	 忠 「~170508~合金月神的设计者里/有个人的名字和这家餐厅一样/~170808~您认识吗？」女服务员 「~1800~诶！？……~180A~不 不 ~1310~不认识/不认识{s15}……」
766	 忠 「~170808~这家餐厅的名字 果然/是某个人的名字吗？」女服务员 「~1807~~1310~嗯 是啊 算是吧{s15}……」
767	 忠 「~170808~其实 我们/是合金月神的设计者里/在找一个叫维瓦切的人~170008~……{s06}/~170908~这家餐厅 会不会和他有什么关系？/~170A08~才这么问的……」女服务员 「~1807~~1310~……这我就不清楚了{s15}……」
768	 忠 「~170808~有一台叫GLORY的 ~170008~合金月神/您知道吗？」女服务员 「！……~180A~啊 那个 ~1310~我对那种东西/不太懂啦{s15}」
769	~170A08~ 忠 「那个 女服务员？」艾莉娜 「~170808~你没事吧？ 是不是哪里/不舒服？」女服务员 「~180A~不 不 ~1310~完全……/我没事的……」艾莉娜 「是吗……？」~1408~
770	 忠 「~170A08~您真的什么都不知道吗？」女服务员 「…………」
771	艾莉娜 「让你们久等了」{s06}~10CE1D~梓 「艾~170502~莉娜是~10CE41~贪睡鬼」~10CE1D~~170F02~艾莉娜 「……………」{s06}{s01}
772	DEBUG MODE
773	DEBUG ON
774	艾莉娜 「调试标志变成了1」{s06}
775	DEBUG OFF
776	艾莉娜 「调试标志变成了0」{s06}
777	继续 ON2
778	艾莉娜 「继续标志变成了2」
779	GAME OVER
780	SCENE172
781	SCENE175
782	SCENE180
783	SCENE181
784	SCENE182
785	SCENE183
786	SCENE184
787	PASS WORD
788	~0711~~170101~ 忠 「~1310~那到底是怎么回事啊……/~0710~那个女服务员……{s15}」艾莉娜 「她慌张得够呛呢……~0710~/~121000~~1801~啊 忠 女服务员塞给你的/是什么？」{s06} 忠 「~1802~诶？ 啊 好像是张纸……是便条吗？」艾莉娜 「我们看看吧」 忠 「~1310~嗯」{s06}{s15}
789	~0520~~108B66~艾莉娜 「这是什么呀……/看着像张地图……」{s06}~108B25~ 忠 「说起来 她说过“快到这里来”/呢……/也就是说 去这个地方/是让我们去吧~108B5E~……/可是 这地图上的哪儿啊」{s06}~108B04~艾莉娜 「“C-35”指的是/35区居住区……/~108B4B~剩下的 就只能靠这张地图/找了呢……{s06}/还有……~108B05~/下面这个汉字是什么？」 忠 「嗯？~108B47~ “如月 弥生”……是那个女服务员的/名字哦~108B14~…………大概吧」{s06}艾莉娜 「啊 是这样啊…………/~108B91~~1310~抱歉 我{s15}汉字/看不懂呢~108BD8~……」{s06}~10CE1B~梓 「梓 稍微/能看懂一点哦？」{s06}~108B48~ 忠 「说是靠地图找/可这范围也太大了」艾莉娜 「唔……/~108B1B~不过 从那个女服务员的/慌张样子来看 肯定有什么名堂…………/~108B05~怎么办？ 忠」{s06}
790	~0711~~170102~~170200~ 忠 「~1310~总之 先去居住区/找找便条上的地方吧？」{s06}{s15}艾莉娜 「~1310~唔 可以是可以……/忠 你不休息一下没关系吗？{s15}/~121000~稍微休息一下不好吗？」{s06}~1400~
791	不休息
792	 忠 「~170102~~1801~~1310~没事 没事」艾莉娜 「是吗？………~0710~嗯 那就去看看吧/“找维瓦切”的 ~1400~线索/~0711~~0710~说不定能找到」
793	~170102~ 忠 「~1800~~1310~~0711~好 那就去居住区 便条上的地方/找找吧」艾莉娜 「~1800~是啊 说不定能找到 ~1400~“找维瓦切”的~0711~线索…………~0710~去看看吧」
794	~0711~~0710~ 忠 「~180B~~170102~抱歉 抱歉……」艾莉娜 「~1310~……那要不要稍微休息一下？{s15}」{s06}
795	 忠 「~1310~呃…………/去35区居住区的航线 这样就设好了………」{s15}
796	~0711~梓 「那个呀 ~170200~~0710~哥哥……」 忠 「怎么了？」{s06}
797	梓 「在到达居住区之前 梓可以待在房间里/看星星吗？」{s06} 忠 「去是可以去……/不过别到处乱跑哦」梓 「好——」{s06}
798	 忠 「~1802~就算继续那样 去问希尔琪奴小姐和吉夫先生/~0710~关于“维瓦切”的事 问来问去/~1310~说不定也问不出线索呢」{s06}~0710~艾莉娜 「是啊……那些人/~1310~只肯告诉我们些一般性的/东西~1400~……{s15}」{s06} 忠 「~1800~这下 那条讯息的谜团/说不定能接近了呢」艾莉娜 「嗯……不过 太好了~0710~/~1803~有了能当线索的东西……」{s06} 忠 「~1803~~1310~虽然还是满是谜团啦~171702~…………{s15}/总之 只能去见“维瓦切”~170002~那个人/了……」{s06}艾莉娜 「~0710~是啊……不过 只要见到那个人/说不定至今为止那些让人在意的事~0710~/~1805~~1310~也能豁然 ~121000~全部搞明白？」 忠 「不错 不错 这想法……」{s06}艾莉娜 「{s15}呐 忠 ~1400~~0710~到居住区还有多远呀」 忠 「~1312~~0710~还得再花点时间 {s15}怎么了？」{s06}
799	艾莉娜 「那 我 ~1805~去快速冲个/~1310~澡吧………~1806~可以吗？」 忠 「诶 啊 嗯 可以呀？」艾莉娜 「~1800~是吗？ 那 我去去就回哦」{s06}
800	~170200~~0560~ 忠 「~1310~两个人都走了……唔……/果然一个人的话 挺无聊的呢……/没办法 一个人稍微{s15}想想看吧」{s06}
801	关于吉夫
802	关于便条
803	关于弥生
804	GLORY里的磁盘
805	关于艾莉娜
806	关于梓
807	关于维瓦切
808	关于GLORY
809	关于父亲
810	~0714~ 忠 「~1804~什 什么啊 什么啊？ ~1806~怎么了？……/是撞上陨石了吗……~180A~呃……/船有没有异常……总之没事吧/也没有气压下降的地方……{s06}~0714~~0540~/~1804~~1310~啊 吓死我了……/{s15}艾莉娜和梓 没事吧……/~1803~~1310~艾莉娜该不会在浴室里滑倒了吧~1800~……/~1312~船开着AUTO(自动) 没问题的……/~1310~去看看她们俩吧」{s06}{s15}
811	 忠 「总之船内 异常/好像也没有……」{s06}
812	去看梓
813	去浴室
814	 忠 「……先去浴室看看吧/艾莉娜该不会撞到头晕倒了/吧……赶紧去看看」{s06}
815	 忠 「……先去梓那边看看吧/……梓没事吧？」{s06}
816	 忠 「心里咯噔(爱心)……了一下(冒汗) 总之她好像还活着……/太好了……」{s06}
817	换衣篮
818	 忠 「……这是……艾莉娜的衣服吧……」
819	 忠 「……咯噔……是内衣……」
820	 忠 「……稍微看一眼吧……不行不行(冒汗)」
821	浴室内
822	 忠 「……还 还是算了吧……/要是被发现了 不知道会怎样呢……」
823	 忠 「……不过 就看一点点的话……/不 不 不行 不行！」
824	 忠 「艾莉娜——！ 没事吧？~0710~」艾莉娜 「！？ 谁？ 有人在吗？」 忠 「是我啊 是我……/刚才船晃了一下……」艾莉娜 「等等 我完全听不见啦……」{s06}
825	艾莉娜 「讨厌 忠……到底怎么啦？」 忠 「不 我是说 刚才船晃得/挺厉害的 想着艾莉娜你没事吧/心想……哈哈(冒汗)」~16C0~{s06}艾莉娜 「嗯 我没事……梓呢？」 忠 「诶？ 不知道……」艾莉娜 「那你去看看梓？」 忠 「…………」{s06}艾莉娜 「喂！ 你在看什么啊 色鬼(冒汗)/快点出去！！」 忠 「是 是 好 好(冒汗)」
826	 忠 「艾莉娜身材果然很好啊……
827	 忠 「艾莉娜原来穿那样的啊……
828	 忠 「啊— 不对 血全冲到脑袋上来了
829	/呃……是主层的寝室吧……」
830	 忠 「咦？ 不在啊……跑哪儿去了呢……她说过要看星星 所以不可能在楼下的房间/该不会又在哪儿蹦蹦跳跳/到处乱走吧……」
831	 忠 「唔……果然不在吗……/真是的 到底跑哪儿去了……」
832	 忠 「梓——梓——？/果然不在啊………」{s06}
833	 忠 「哇——星星真的看得好清楚啊……这房间……」{s06}
834	触碰
835	床头
836	 忠 「……嗯……还是温的……/她刚才还在这儿……」{s06}
837	走出房间
838	 忠 「好 去别处找找吧」{s06}
839	寝室
840	浴室
841	艾莉娜 「啊 讨厌 忠(冒汗) 别进来啦……我正要穿衣服呢……」
842	 忠 「对 对不起……/话说梓有没有来这儿？」
843	 忠 「对 对不起(冒汗)……/那 那个 艾莉娜……/刚才船晃的时候你没事吧？」{s06}
844	艾莉娜 「嗯 我~1310~没事……/~1801~不过吓了一跳……/~1800~那到底是什么啊……」{s06} 忠 「不太清楚 不过没什么大不了的事/好像也没有」艾莉娜 「~1801~这样啊……」 忠 「话说 ~170002~梓没来过吗？」{s06}
